Date,SPY realized variance,BAC realized variance,SPY-BAC realized covariance
10/09/2001,2.783643492,2.280797263,1.510968527
17/09/2001,2.986447224,5.501935115,1.974392603
18/09/2001,0.853572064,3.869666225,0.782652195
19/09/2001,7.079247823,10.29437796,5.912525618
20/09/2001,3.840260065,7.245399473,4.059046164
21/09/2001,10.30397391,20.96695158,11.55484062
24/09/2001,1.090790562,3.616187275,0.661581456
25/09/2001,2.179761757,5.796670853,2.155901569
26/09/2001,1.240337058,3.738300527,0.911829576
27/09/2001,1.977280823,4.1396557,1.206397485
28/09/2001,1.546380464,2.293426884,1.069232893
01/10/2001,0.904602607,1.710193289,0.819764924
02/10/2001,1.232405102,2.474693219,1.035627372
03/10/2001,1.579847301,4.185461391,1.741829636
04/10/2001,1.704827157,4.477161991,1.558659636
05/10/2001,1.542162839,5.44839628,1.466624097
08/10/2001,0.910310756,2.320909959,0.585810371
09/10/2001,0.750941462,7.077800766,1.022546681
10/10/2001,1.148989796,5.581293032,1.471173111
11/10/2001,1.166864222,7.844946645,0.723305562
12/10/2001,3.576017764,3.34208889,1.616243476
15/10/2001,1.227522337,6.960382531,0.831934446
16/10/2001,1.096286564,4.53786245,1.059783215
17/10/2001,2.442343747,6.22862371,2.446426218
18/10/2001,1.169178807,3.288969913,0.949133125
19/10/2001,0.81565495,3.666849349,1.081455854
22/10/2001,0.995287134,2.814582311,0.878930503
23/10/2001,1.13879506,1.929469744,0.853456886
24/10/2001,1.136213508,1.143572344,0.519200352
25/10/2001,1.601849776,1.337754594,0.590882706
26/10/2001,1.033385154,1.135137308,0.457690175
29/10/2001,1.046415448,2.163324967,0.697612326
30/10/2001,1.672617335,4.509371409,1.427393537
31/10/2001,1.332235727,2.199793672,1.215143641
01/11/2001,2.24733029,5.316756369,2.494647311
02/11/2001,0.762957794,2.190792532,0.800377488
05/11/2001,0.506011701,2.009596098,0.460708828
06/11/2001,1.58212363,1.41243567,1.04730177
07/11/2001,0.83112958,1.51974867,0.500748355
08/11/2001,0.971278581,2.109794943,0.867476679
09/11/2001,1.5407724,1.759165628,1.199771285
12/11/2001,2.201232215,2.069275843,1.40928825
13/11/2001,0.714386523,1.229826304,0.473936116
14/11/2001,0.882208079,1.609339503,0.762831923
15/11/2001,0.687412829,1.110737576,0.440951849
16/11/2001,0.544128617,0.686234258,0.083435278
19/11/2001,0.532825887,1.063787201,0.43726913
20/11/2001,0.704898192,1.00537857,0.557799699
21/11/2001,0.630057377,1.488681201,0.402393509
23/11/2001,0.263050094,0.356886107,0.103779938
26/11/2001,0.437060724,0.503916852,0.261516677
27/11/2001,1.674918963,1.608447424,1.255853021
28/11/2001,1.048994187,2.953034148,0.840636837
29/11/2001,0.931013326,0.952879345,0.521560099
30/11/2001,0.347021725,0.631453985,0.108832726
03/12/2001,0.410425579,1.374034073,0.291630184
04/12/2001,0.460616192,2.328747428,0.472331102
05/12/2001,0.791368165,1.277368496,0.44722144
06/12/2001,0.474868538,1.023392178,0.244331736
07/12/2001,0.463580644,1.518176637,0.403439233
10/12/2001,0.616106636,1.13014672,0.450197668
11/12/2001,0.612126463,2.987138973,0.352745177
12/12/2001,0.927933525,1.266516866,0.616515473
13/12/2001,0.672350387,1.516119135,0.295932343
14/12/2001,0.941493525,1.638871166,0.715041766
17/12/2001,0.47011499,1.963663423,0.340032176
18/12/2001,0.390915914,1.465954929,0.325439466
19/12/2001,0.632200458,1.091695812,0.421454155
20/12/2001,0.500585531,1.332409077,0.449447018
21/12/2001,0.190993638,2.005663962,0.262600988
24/12/2001,0.065316434,0.578512741,0.044930268
26/12/2001,0.386118725,1.04396689,0.301772426
27/12/2001,0.26304831,1.194734394,0.249649505
28/12/2001,0.242760641,1.2929814,0.201300319
31/12/2001,0.245334106,1.00278649,0.22849669
02/01/2002,0.743686669,1.332804919,0.781710152
03/01/2002,0.350481413,1.648131299,0.406496918
04/01/2002,0.940575517,1.475450192,0.852362667
07/01/2002,0.459866887,0.877600546,0.276059776
08/01/2002,0.437339811,1.124334498,0.374217946
09/01/2002,0.617849937,1.100852143,0.471576226
10/01/2002,0.374508894,1.266079281,0.187649706
11/01/2002,0.468372525,0.919779702,0.245200556
14/01/2002,0.363765699,0.555744631,0.14338222
15/01/2002,0.431664138,1.009183811,0.174546281
16/01/2002,0.592428957,2.1422851,0.855470314
17/01/2002,0.403902563,0.868157184,0.126110032
18/01/2002,0.448671037,1.08869144,0.526854105
22/01/2002,0.444563486,1.064419016,0.131133886
23/01/2002,0.615081466,1.079832975,0.189002427
24/01/2002,0.507727939,1.501550267,0.290684093
25/01/2002,0.440058846,1.212624396,0.449996104
28/01/2002,0.337213144,1.041295294,0.270110331
29/01/2002,1.083864733,6.698274728,1.846944935
30/01/2002,3.048253864,6.515308586,3.788709028
31/01/2002,0.62083992,1.675705056,0.563079509
01/02/2002,0.578765202,1.433886594,0.557225438
04/02/2002,0.888489102,2.977223847,0.636608645
05/02/2002,2.038022222,5.560694588,2.694852837
06/02/2002,1.306800977,2.876829014,1.08519866
07/02/2002,0.99132268,3.632970454,1.084820358
08/02/2002,1.029601706,3.117546674,1.05962009
11/02/2002,0.361198419,1.470039307,0.321397656
12/02/2002,0.285921443,0.908391119,0.263343873
13/02/2002,0.736622154,3.256139914,1.060020106
14/02/2002,0.619163882,1.696669679,0.697126697
15/02/2002,0.852645392,1.410758267,0.73107346
19/02/2002,0.782862371,2.180323454,0.714639812
20/02/2002,0.954488037,2.602663552,0.997931166
21/02/2002,0.992875719,1.757930975,0.879730721
22/02/2002,1.0454835,2.651645285,0.900705909
25/02/2002,0.448793975,1.850884169,0.527658206
26/02/2002,1.019101151,1.837234201,0.819629757
27/02/2002,1.063503348,3.498009644,1.122051397
28/02/2002,1.005039444,1.578444066,1.025144876
01/03/2002,0.804231575,1.002822127,0.447710617
04/03/2002,0.732091285,2.409400449,0.72812123
05/03/2002,1.204895531,2.895170192,1.198874501
06/03/2002,0.601154394,1.581976236,0.432411613
07/03/2002,0.740329051,1.786495637,0.665810024
08/03/2002,0.672260119,1.128546734,0.560285318
11/03/2002,0.310450973,1.503732151,0.230312204
12/03/2002,0.495675964,1.940456648,0.673868221
13/03/2002,0.340776183,0.994508641,0.3262756
14/03/2002,0.25802055,0.843618925,0.255405536
15/03/2002,0.344770161,0.820040811,0.119219338
18/03/2002,0.449104615,0.639669545,0.254687232
19/03/2002,0.398572315,0.994738,0.328921029
20/03/2002,0.290019695,0.641279237,0.131287699
21/03/2002,0.521030419,1.227245349,0.435818622
22/03/2002,0.592517444,1.5179856,0.375897443
25/03/2002,0.383025561,0.70024117,0.307259322
26/03/2002,0.790335523,1.265616407,0.789566074
27/03/2002,0.539137125,1.228321785,0.539099859
28/03/2002,0.375241995,2.085010527,0.559449366
01/04/2002,0.353172892,0.986683792,0.313069487
02/04/2002,0.422673094,0.962344275,0.35818306
03/04/2002,0.41805426,0.671335702,0.302495007
04/04/2002,0.546771716,0.916744167,0.43687247
05/04/2002,0.464622678,0.532787742,0.256497056
08/04/2002,0.43753214,1.436927604,0.515614171
09/04/2002,0.445448584,0.571095987,0.347922281
10/04/2002,0.624107072,0.804695638,0.444688101
11/04/2002,1.013027626,1.830430439,0.976669708
12/04/2002,0.559938116,0.826161042,0.327564531
15/04/2002,0.62956015,2.175862799,0.603031078
16/04/2002,0.310293244,0.927014777,0.203297306
17/04/2002,0.323709753,1.07606104,0.277833036
18/04/2002,0.99927383,1.791145963,0.771192945
19/04/2002,0.274892409,0.874806372,0.161014525
22/04/2002,0.255994424,1.060714128,0.180544545
23/04/2002,0.820389362,0.992689973,0.476568161
24/04/2002,0.786602219,1.568584107,0.854308724
25/04/2002,0.641666924,0.92716269,0.311337597
26/04/2002,0.955568989,0.906259624,0.515712803
29/04/2002,0.838415796,0.835779783,0.582972819
30/04/2002,0.932191631,1.28680169,0.70570493
01/05/2002,1.129930068,1.572439409,0.622646023
02/05/2002,0.533994275,1.386478913,0.569636962
03/05/2002,0.722088112,0.454596788,0.228645133
06/05/2002,0.636207761,0.764603501,0.391150257
07/05/2002,0.808589027,0.987875471,0.349341695
08/05/2002,0.666350583,0.90051213,0.263741745
09/05/2002,0.772830775,0.909656605,0.337260143
10/05/2002,0.773222521,0.734708637,0.478356824
13/05/2002,0.83403723,0.28407535,0.30942689
14/05/2002,0.44568102,0.648528136,0.389633313
15/05/2002,0.948636335,0.596176607,0.387654133
16/05/2002,0.475448917,0.559770417,0.254256227
17/05/2002,0.546764885,0.46677691,0.177860586
20/05/2002,0.412024915,0.423367714,0.16274325
21/05/2002,0.649691433,0.593818679,0.320355008
22/05/2002,1.115637782,2.618962969,1.18645525
23/05/2002,0.595484065,0.845621789,0.313596009
24/05/2002,0.346757872,0.330413759,0.124341491
28/05/2002,0.631717807,1.04512699,0.437957943
29/05/2002,0.363345415,0.456095462,0.269478965
30/05/2002,0.727153513,1.106235856,0.61390959
31/05/2002,0.681730623,1.113912584,0.670831787
03/06/2002,1.583792994,1.132657438,1.050965464
04/06/2002,1.803913435,1.212259871,1.171777135
05/06/2002,0.754395646,1.062507299,0.276199942
06/06/2002,1.020959342,3.123469406,0.967362843
07/06/2002,1.396411491,3.594285868,1.668987603
10/06/2002,1.425569175,0.630315396,0.706865252
11/06/2002,0.835167695,0.890320795,0.542230585
12/06/2002,2.930414709,2.159124915,1.597702776
13/06/2002,1.162201535,1.81628814,1.138230346
14/06/2002,1.961887018,3.645846513,1.47297229
17/06/2002,0.742463623,1.035105023,0.452750364
18/06/2002,0.676494306,1.317909554,0.70625364
19/06/2002,1.273533202,1.719655723,1.019613558
20/06/2002,0.932811649,1.167105572,0.721270779
21/06/2002,1.608735061,1.735718314,1.184117875
24/06/2002,2.559426155,2.299172241,1.645099701
25/06/2002,1.994250666,2.738788673,1.732091312
26/06/2002,3.579262821,4.12471147,2.897794569
27/06/2002,3.100731215,2.001655995,1.84325977
28/06/2002,0.864931269,1.378481173,0.590690591
01/07/2002,1.724716091,1.764573558,1.376485077
02/07/2002,3.008712729,5.521333153,3.061299998
03/07/2002,3.055313315,3.142115938,2.39674617
05/07/2002,0.972059201,0.661625728,0.428874596
08/07/2002,1.324749441,2.376087281,1.230145358
09/07/2002,1.784419796,1.991115315,1.314430544
10/07/2002,3.225155691,3.170313753,2.295325217
11/07/2002,5.917631014,8.499513179,6.050228313
12/07/2002,4.071996597,6.914996982,4.176653019
15/07/2002,5.006048269,6.315678584,3.636346442
16/07/2002,4.759366193,5.653457893,3.495573566
17/07/2002,4.050480006,6.204184412,3.223705238
18/07/2002,1.938465308,4.024769271,1.581196984
19/07/2002,3.515777044,5.71945484,2.60577023
22/07/2002,8.99166367,10.69542892,7.608182895
23/07/2002,7.143455961,20.62920954,9.434181849
24/07/2002,13.36607921,20.86014355,12.60066879
25/07/2002,11.13794721,16.0057375,11.13407382
26/07/2002,3.819186431,6.149167368,4.008951183
29/07/2002,2.284699709,2.149715909,1.103492517
30/07/2002,3.57063655,7.044474701,4.087642349
31/07/2002,3.262123433,4.081708635,2.369372923
01/08/2002,2.433308183,3.245484773,1.745499308
02/08/2002,3.78910146,4.997284979,3.263553058
05/08/2002,2.059851843,2.720835338,1.305166565
06/08/2002,3.422094838,4.356639295,2.457514459
07/08/2002,3.337483028,3.624200078,2.77367741
08/08/2002,2.75820337,4.085768908,2.040790073
09/08/2002,3.068773898,3.054931127,2.532962053
12/08/2002,1.05597989,2.643465545,1.180438553
13/08/2002,2.284581716,2.194646191,1.760197335
14/08/2002,3.594732432,4.253437455,2.762340527
15/08/2002,3.468016884,4.301415717,2.921646339
16/08/2002,1.406309306,1.400071692,0.711130446
19/08/2002,1.725270514,1.433856688,1.145070852
20/08/2002,1.395088078,1.537664688,0.957643581
21/08/2002,2.812647804,3.283103775,2.638699734
22/08/2002,1.233776312,0.939319902,0.76642686
23/08/2002,1.352928847,1.447309356,0.715808611
26/08/2002,1.701222967,3.391541173,1.570904307
27/08/2002,2.206694258,1.138095894,1.112644239
28/08/2002,1.658857615,2.244589662,1.474246604
29/08/2002,1.823916915,3.368919147,1.492668712
30/08/2002,1.488959599,1.245302989,0.936405938
03/09/2002,1.978550923,3.276243345,1.754087402
04/09/2002,1.717147204,1.495356327,0.966456379
05/09/2002,2.398223688,3.162662297,1.998934375
06/09/2002,1.534416396,2.54444748,1.358723102
09/09/2002,1.411993089,1.915889757,1.045988958
10/09/2002,1.396308505,2.11828508,1.269510059
11/09/2002,1.18616775,2.104095164,1.303388932
12/09/2002,1.024751654,1.199299389,0.626443649
13/09/2002,1.727559051,2.086795518,1.442704393
16/09/2002,1.494849779,2.024363206,1.08062965
17/09/2002,1.959463997,3.225145539,1.661282112
18/09/2002,1.950766971,2.281969458,1.544456742
19/09/2002,1.685272846,2.971878035,1.506122007
20/09/2002,1.419862038,3.629024352,1.682398934
23/09/2002,2.301493929,4.516106483,2.336054464
24/09/2002,3.541675693,6.650755721,3.938212899
25/09/2002,2.1563329,4.650294639,2.060071304
26/09/2002,2.433196674,3.429847968,2.276403996
27/09/2002,1.998541312,4.36621419,2.209832515
30/09/2002,5.074959327,7.686528451,5.098540058
01/10/2002,4.403218264,6.312198085,4.719817316
02/10/2002,3.007599939,4.873771966,2.714052201
03/10/2002,5.256984748,8.979899234,4.583819792
04/10/2002,5.619270713,12.14179096,6.361948796
07/10/2002,4.130563509,10.68125335,4.93141673
08/10/2002,4.921146427,7.950628085,4.831854114
09/10/2002,5.143185541,9.80330852,4.545559384
10/10/2002,4.434443063,7.963542527,5.138330908
11/10/2002,3.208772086,5.17324735,2.705426231
14/10/2002,2.284852522,3.7981423,1.957179462
15/10/2002,1.920277844,3.609730692,1.873637297
16/10/2002,1.683774161,3.808031321,1.304973175
17/10/2002,1.275101315,2.339216503,1.096066197
18/10/2002,2.2655373,1.900809517,1.716642056
21/10/2002,1.700612692,1.748236633,1.152681885
22/10/2002,1.720381397,1.516852361,1.107920988
23/10/2002,2.171201903,2.077502833,1.524979201
24/10/2002,2.167905843,2.453481577,1.80304251
25/10/2002,2.342541601,2.236742766,1.245447033
28/10/2002,1.736600297,2.240789568,1.481668547
29/10/2002,3.129582846,2.811071585,1.86395664
30/10/2002,1.616119513,1.398947185,1.013728132
31/10/2002,2.093264207,2.151037946,1.603891322
01/11/2002,2.126382533,4.401291317,2.554630027
04/11/2002,1.269291405,1.478062347,0.995389972
05/11/2002,0.916502231,1.435384305,0.847004145
06/11/2002,4.62916258,8.538170128,5.515720221
07/11/2002,1.527657686,3.046397321,1.61526436
08/11/2002,2.23278812,2.752984795,1.788354772
11/11/2002,1.050173061,1.690941614,0.967896938
12/11/2002,1.191945953,1.779870871,0.971131532
13/11/2002,2.401134656,5.291703357,2.963134474
14/11/2002,0.755025795,1.043068267,0.505880139
15/11/2002,1.49752392,2.047848597,1.381335582
18/11/2002,0.970984503,1.725106564,0.793923783
19/11/2002,0.952576495,2.347861062,0.853540624
20/11/2002,1.116308503,1.4497998,0.869198345
21/11/2002,1.003465018,1.594095975,0.718729176
22/11/2002,0.873078013,1.917016851,0.883689412
25/11/2002,1.243181136,2.201050265,1.380771633
26/11/2002,0.828698941,1.400978749,0.533602438
27/11/2002,0.943250526,1.191446297,0.790220319
29/11/2002,0.483765148,0.588779267,0.282748224
02/12/2002,1.563130177,2.575399707,1.508975806
03/12/2002,1.107168665,2.366358053,1.086724062
04/12/2002,1.936971489,2.750295559,1.759165059
05/12/2002,1.02339967,1.421512262,0.961979577
06/12/2002,1.254667904,2.462620753,1.100283263
09/12/2002,0.879546702,1.483521162,0.788074497
10/12/2002,0.884092132,1.62246136,0.850720897
11/12/2002,0.921545477,1.68544424,0.932323591
12/12/2002,1.230656801,1.107558844,0.769451106
13/12/2002,1.016943261,1.856285627,0.988491832
16/12/2002,0.522248537,1.411133506,0.64489122
17/12/2002,0.554575553,0.898126176,0.528158671
18/12/2002,0.634170339,0.924364768,0.535015531
19/12/2002,1.381708443,0.975738617,0.894601085
20/12/2002,0.44953655,0.625445719,0.293591857
23/12/2002,0.349567367,1.152556175,0.321362683
24/12/2002,0.171547639,0.266556881,0.131412733
26/12/2002,0.956034847,1.279041715,0.980897686
27/12/2002,0.855173269,1.47329018,0.88048773
30/12/2002,0.716033518,0.885232739,0.532183369
31/12/2002,1.270208488,2.57182089,1.647165498
02/01/2003,1.431335919,1.278027726,1.054577104
03/01/2003,0.755931603,1.16092992,0.641461966
06/01/2003,0.540943893,1.027009945,0.572169683
07/01/2003,1.489043787,1.398516336,1.161336642
08/01/2003,0.792379017,0.634441169,0.495431971
09/01/2003,0.599329534,0.555296448,0.45918194
10/01/2003,0.773422523,1.441310735,0.80693386
13/01/2003,0.763142509,0.862996217,0.632936971
14/01/2003,0.461659068,0.605282751,0.402013193
15/01/2003,0.488634795,1.195655417,0.500444624
16/01/2003,0.831122162,1.909322365,0.834728999
17/01/2003,0.414157513,0.935751229,0.429997052
21/01/2003,0.554054242,0.955175195,0.412065703
22/01/2003,1.026469403,1.890234513,0.900554727
23/01/2003,0.8021773,1.147197608,0.774292209
24/01/2003,1.694500122,1.42227851,1.268641538
27/01/2003,2.865509278,2.004757757,2.172447408
28/01/2003,1.143629503,1.194714779,0.885142422
29/01/2003,1.210802559,1.669067918,1.200675768
30/01/2003,1.49813877,2.328915679,1.483736698
31/01/2003,2.054318131,1.862895455,1.60824088
03/02/2003,0.770940197,0.943531408,0.654366414
04/02/2003,0.733654716,0.8657457,0.615270869
05/02/2003,1.772401345,2.049775879,1.514538061
06/02/2003,1.669657507,2.051398801,1.48013269
07/02/2003,1.326513394,1.336849495,1.127065154
10/02/2003,1.102671635,1.203414544,0.87734767
11/02/2003,1.11533551,2.011667001,1.175056677
12/02/2003,0.782243084,0.603649022,0.513600034
13/02/2003,0.937344743,1.638105804,0.961666438
14/02/2003,1.6615494,1.927962321,1.545191696
18/02/2003,0.510763928,0.354219283,0.256053548
19/02/2003,0.401461227,0.498104104,0.311252737
20/02/2003,0.624373182,0.614437293,0.471091283
21/02/2003,1.5789996,0.60428101,0.782897395
24/02/2003,0.874871262,0.953638376,0.704076168
25/02/2003,1.497158745,0.976502048,1.065577829
26/02/2003,1.000634806,1.048424075,0.571849389
27/02/2003,1.774761679,1.393016643,1.301018047
28/02/2003,0.841478038,0.871046612,0.690440947
03/03/2003,0.773583504,0.975920521,0.677437018
04/03/2003,0.567974937,0.461871893,0.388755724
05/03/2003,1.212759153,1.142157464,0.945296462
06/03/2003,0.989037824,1.314749078,0.936731372
07/03/2003,3.345334452,1.503572939,1.972346866
10/03/2003,0.757686262,1.293048758,0.555438744
11/03/2003,1.318883722,1.374693852,0.858284577
12/03/2003,1.632756027,3.208122529,1.850053144
13/03/2003,1.163641588,2.083126277,1.185932281
14/03/2003,2.320795366,3.282923824,2.348552814
17/03/2003,2.894496625,3.1968244,2.570133913
18/03/2003,1.756529212,1.429621126,1.353426142
19/03/2003,1.179969714,1.048631046,0.799167994
20/03/2003,1.434942412,2.047794365,1.464147247
21/03/2003,1.902669152,0.665663501,0.933006093
24/03/2003,1.137858912,1.253738702,0.728161003
25/03/2003,1.233509432,1.122407991,0.851043545
26/03/2003,0.91755546,1.128807533,0.737262188
27/03/2003,0.692919199,0.962829578,0.617796017
28/03/2003,0.896599709,1.101750681,0.767341053
31/03/2003,1.190051105,1.623279506,1.156362131
01/04/2003,1.307842906,0.598621121,0.430948345
02/04/2003,0.626123179,0.584665263,0.405108751
03/04/2003,0.660199104,1.069798446,0.59267061
04/04/2003,0.760648874,0.818936243,0.535263199
07/04/2003,1.412715119,1.342290021,1.092851555
08/04/2003,0.671875159,1.228950357,0.647597095
09/04/2003,1.367734206,1.223872403,0.998445317
10/04/2003,0.903100738,0.833930766,0.729063494
11/04/2003,1.066322644,0.844228243,0.728647001
14/04/2003,0.742422095,1.380584634,0.718192897
15/04/2003,0.739992994,0.803821621,0.471897836
16/04/2003,1.027459158,0.639682192,0.577386302
17/04/2003,0.54710928,0.434553647,0.261506254
21/04/2003,0.897564105,0.320778387,0.469107181
22/04/2003,1.238030646,1.262075766,0.930831497
23/04/2003,0.625353434,0.762046691,0.499175147
24/04/2003,0.840604159,1.702254556,0.849674251
